date,tmax,tmin,tmean,rh_mean,wind_speed_max,pressure_mean,solar_radiation_sum,cloud_cover_mean
2016-02-03,22.7,7.9,14.9,39,12.1,968.1,18.72,0
2016-02-04,23.7,7.1,15.3,42,9.0,967.5,18.78,0
2016-02-05,23.6,7.6,15.9,45,9.1,965.9,18.78,6
2016-02-06,25.3,10.1,17.5,48,18.5,962.1,18.18,5
2016-02-07,24.4,11.7,17.6,55,15.0,964.5,17.98,6
2016-02-08,23.8,9.6,16.7,55,10.3,967.1,18.84,0
2016-02-09,24.2,8.9,16.9,54,8.7,965.6,19.0,1
2016-02-10,25.5,9.7,17.7,50,10.5,962.5,19.02,0
2016-02-11,25.2,10.1,17.4,39,13.7,961.3,19.48,0
2016-02-12,25.6,12.1,18.4,31,12.3,962.4,18.58,6
2016-02-13,25.4,10.7,18.0,52,13.6,963.8,19.42,1
2016-02-14,24.1,11.3,17.4,48,12.7,966.8,19.84,0
2016-02-15,24.2,12.0,17.7,41,14.2,968.1,19.22,13
2016-02-16,23.8,13.4,17.9,41,15.3,969.2,16.04,45
2016-02-17,24.9,14.6,19.2,46,14.8,969.0,14.12,43
2016-02-18,25.5,15.8,20.5,60,16.3,967.6,12.69,71
2016-02-19,30.0,16.9,23.3,64,12.5,966.0,14.47,82
2016-02-20,28.5,17.7,23.0,59,19.4,966.1,17.99,78
2016-02-21,26.8,13.6,19.5,52,13.8,966.5,21.03,5
2016-02-22,28.1,11.6,19.1,37,15.8,966.4,21.37,0
2016-02-23,29.2,11.9,20.0,33,14.8,964.5,21.56,0
2016-02-24,29.3,10.6,20.3,26,9.8,963.2,21.73,8
2016-02-25,29.5,12.0,21.0,33,11.5,965.2,21.6,24
2016-02-26,29.1,15.0,21.9,38,11.8,968.1,21.25,25
2016-02-27,29.0,14.2,21.7,45,9.9,968.6,21.32,0
2016-02-28,29.9,14.3,22.4,45,10.7,968.9,21.38,2
2016-02-29,30.5,16.6,23.5,45,11.2,968.8,21.2,10
2016-03-01,30.8,16.6,23.9,43,10.4,966.7,20.39,25
2016-03-02,32.8,18.2,25.2,38,11.8,966.0,20.88,29
2016-03-03,33.7,19.4,26.0,37,11.7,966.1,20.53,36
2016-03-04,32.8,16.8,25.0,30,12.8,964.1,20.96,21
2016-03-05,30.4,17.8,23.1,49,17.1,963.0,19.26,31
2016-03-06,28.4,16.3,21.7,61,14.8,963.3,19.87,20
2016-03-07,28.5,16.8,22.3,56,16.8,963.7,17.9,38
2016-03-08,28.5,15.8,22.1,57,10.8,963.2,22.23,11
2016-03-09,29.9,16.5,23.0,45,10.6,963.5,22.53,7
2016-03-10,31.0,16.7,24.5,41,9.5,964.5,20.35,43
2016-03-11,33.2,18.8,25.7,37,23.5,963.9,20.69,28
2016-03-12,32.0,17.3,24.5,40,20.7,961.2,21.74,24
2016-03-13,29.5,14.6,22.9,38,11.8,961.7,19.83,55
2016-03-14,29.6,17.0,22.9,37,13.0,964.0,21.4,12
2016-03-15,29.2,15.2,22.4,47,10.5,966.0,21.76,49
2016-03-16,30.5,15.6,23.2,35,9.4,964.5,23.77,4
2016-03-17,32.6,17.7,25.3,32,19.4,961.9,17.7,74
2016-03-18,32.9,20.6,26.8,38,11.9,961.0,21.83,29
2016-03-19,33.9,20.7,27.0,36,13.3,960.7,22.02,13
2016-03-20,34.8,18.2,26.5,37,15.0,961.6,24.45,1
2016-03-21,33.3,19.7,26.3,31,16.9,963.3,24.27,1
2016-03-22,31.8,17.5,24.1,24,20.2,962.8,25.78,0
2016-03-23,34.7,16.4,25.5,25,16.2,962.2,25.16,0
2016-03-24,36.8,18.5,27.9,24,12.2,964.3,24.59,14
2016-03-25,37.5,21.8,29.6,25,15.7,964.6,21.9,76
2016-03-26,32.8,21.3,26.8,36,20.3,965.1,18.63,55
2016-03-27,33.0,20.0,26.0,32,15.5,964.9,24.46,32
2016-03-28,33.7,17.0,25.7,23,13.5,964.5,25.64,26
2016-03-29,34.7,17.7,26.5,28,13.6,963.8,25.23,6
2016-03-30,36.0,20.5,28.1,28,11.8,963.6,24.08,47
2016-03-31,37.1,22.1,29.3,22,14.1,962.0,23.94,65
2016-04-01,38.2,20.7,29.9,24,13.5,959.8,25.01,10
2016-04-02,39.1,22.1,31.2,31,10.1,960.9,24.15,74
2016-04-03,38.7,25.2,32.0,27,17.3,961.7,22.16,100
2016-04-04,36.4,24.4,30.4,28,16.9,960.8,23.33,76
2016-04-05,36.5,22.6,29.6,30,14.0,959.9,23.77,40
2016-04-06,36.2,22.5,28.8,26,22.5,960.2,24.74,46
2016-04-07,34.5,21.6,27.9,27,15.7,960.7,25.13,39
2016-04-08,35.4,21.8,29.0,19,14.6,961.6,25.75,7
2016-04-09,36.1,22.4,29.6,19,12.6,961.6,25.33,46
2016-04-10,36.9,22.2,29.6,24,14.4,961.7,23.2,39
2016-04-11,35.1,21.6,28.4,27,18.7,962.2,26.46,11
2016-04-12,34.3,21.3,27.8,28,21.1,961.1,27.07,21
2016-04-13,36.9,20.7,29.3,24,22.4,958.2,26.96,0
2016-04-14,39.1,22.1,31.3,21,20.3,957.9,26.58,7
2016-04-15,40.3,26.0,33.3,18,20.7,959.1,25.57,50
2016-04-16,40.5,26.4,33.6,21,16.8,957.8,25.68,92
2016-04-17,38.2,27.5,32.8,23,18.2,957.1,24.36,95
2016-04-18,38.0,25.2,32.0,17,15.5,958.9,26.43,73
2016-04-19,37.7,26.2,31.4,21,14.7,960.0,19.64,93
2016-04-20,38.0,24.5,31.2,18,17.4,961.1,25.33,69
2016-04-21,38.5,24.6,31.7,22,19.8,958.8,27.25,19
2016-04-22,38.6,25.2,31.9,22,22.4,955.9,26.31,10
2016-04-23,36.6,22.8,29.9,15,15.7,956.2,28.66,0
2016-04-24,37.7,20.5,29.9,9,12.4,956.0,28.33,38
2016-04-25,38.0,20.9,30.7,14,11.0,957.8,27.63,35
2016-04-26,39.1,24.0,32.2,16,9.2,960.1,26.61,30
2016-04-27,39.1,23.7,31.5,17,12.0,959.3,26.3,14
2016-04-28,39.7,22.1,31.6,16,12.9,958.6,27.79,3
2016-04-29,40.3,23.2,32.5,13,16.1,959.0,27.39,11
2016-04-30,41.1,22.7,32.7,13,18.6,958.5,28.11,4
2016-05-01,42.2,22.9,33.3,14,16.1,956.9,28.38,2
2016-05-02,41.5,26.3,33.7,18,27.1,956.9,22.89,67
2016-05-03,40.4,26.9,33.6,18,15.9,957.3,26.72,22
2016-05-04,40.3,24.8,33.3,19,17.7,957.0,27.31,11
2016-05-05,37.9,24.1,31.0,27,24.4,959.2,24.44,42
2016-05-06,35.5,23.0,29.5,42,8.2,959.6,22.8,43
2016-05-07,38.0,23.7,31.6,30,10.6,958.8,25.63,18
2016-05-08,40.5,25.8,33.6,23,15.9,958.6,24.93,32
2016-05-09,41.8,26.0,34.0,24,15.3,958.2,24.84,36
2016-05-10,41.8,26.4,33.6,30,26.1,959.0,23.32,36
2016-05-11,41.0,25.9,33.3,32,18.2,958.7,27.09,15
2016-05-12,41.8,25.6,33.9,31,21.2,956.1,26.62,14
2016-05-13,41.8,26.9,34.9,23,18.1,955.5,25.86,15
2016-05-14,42.2,28.9,35.7,20,12.6,956.8,24.09,21
2016-05-15,42.7,28.4,35.1,22,11.5,957.1,25.58,14
2016-05-16,42.9,27.6,35.5,23,15.6,955.5,25.13,28
2016-05-17,43.5,26.0,35.5,20,20.1,953.8,28.61,0
2016-05-18,44.5,27.3,36.1,19,14.4,952.4,28.52,0
2016-05-19,46.0,28.9,37.7,20,14.9,951.6,27.99,5
2016-05-20,45.7,30.2,37.5,25,22.7,950.5,27.33,12
2016-05-21,44.9,29.0,37.0,24,27.3,950.8,25.52,22
2016-05-22,43.1,30.9,36.7,31,25.9,952.0,26.87,6
2016-05-23,42.5,30.2,35.4,36,23.6,953.6,26.76,26
2016-05-24,39.0,29.4,33.9,37,19.5,954.1,27.4,16
2016-05-25,40.5,29.8,34.1,35,28.9,952.2,25.13,18
2016-05-26,40.1,29.1,34.5,33,24.7,953.6,27.65,0
2016-05-27,41.0,30.2,35.1,32,25.9,955.5,27.31,0
2016-05-28,39.9,30.2,34.5,35,25.2,955.1,27.33,0
2016-05-29,40.1,29.9,34.5,35,19.0,954.3,26.61,15
2016-05-30,39.3,27.3,33.0,43,16.6,955.3,26.35,13
2016-05-31,40.3,26.5,33.7,39,16.6,956.6,26.22,10
2016-06-01,40.9,27.2,34.4,32,15.8,957.2,26.67,5
2016-06-02,40.8,28.9,35.2,29,17.1,956.8,24.38,8
2016-06-03,41.9,30.0,35.9,28,14.0,956.8,24.8,9
2016-06-04,43.5,29.5,36.7,19,19.9,956.3,27.46,2
2016-06-05,43.8,29.8,36.8,24,11.7,955.7,24.54,43
2016-06-06,43.6,31.5,37.4,25,18.3,955.4,23.64,27
2016-06-07,43.8,30.4,37.1,25,19.4,954.8,24.94,20
2016-06-08,43.2,29.8,36.9,23,15.0,953.5,25.52,40
2016-06-09,42.9,29.8,36.4,25,17.7,952.7,26.68,6
2016-06-10,42.3,31.0,36.2,34,21.1,952.8,25.89,11
2016-06-11,39.9,30.9,35.2,39,19.2,953.8,25.47,20
2016-06-12,39.8,29.8,34.1,42,18.6,953.5,24.82,15
2016-06-13,38.9,30.5,34.2,41,20.7,953.7,24.62,15
2016-06-14,37.8,30.0,33.7,42,24.5,952.8,24.64,12
2016-06-15,38.2,29.3,33.5,41,26.1,951.1,25.06,7
2016-06-16,39.1,29.6,34.2,38,18.1,951.7,25.84,16
2016-06-17,40.6,29.4,35.2,37,14.5,952.8,24.48,24
2016-06-18,40.5,30.6,35.4,40,18.7,953.7,23.31,50
2016-06-19,39.3,30.7,34.4,45,17.2,954.4,22.01,78
2016-06-20,38.8,30.2,33.9,51,15.9,953.4,21.27,78
2016-06-21,37.1,28.1,32.2,59,13.4,953.4,18.59,100
2016-06-22,35.5,25.4,29.5,74,12.1,954.5,15.89,97
2016-06-23,39.1,27.5,32.7,56,15.6,954.9,23.1,62
2016-06-24,38.3,26.1,31.6,61,13.7,952.9,19.83,70
2016-06-25,38.2,29.3,33.2,53,14.7,954.0,20.87,47
2016-06-26,37.5,27.0,32.2,59,7.8,953.9,21.65,62
2016-06-27,36.2,28.0,31.1,66,11.2,953.0,21.48,78
2016-06-28,33.8,25.6,29.4,76,10.4,953.6,18.75,72
2016-06-29,35.7,26.1,31.1,68,13.7,954.3,22.59,54
2016-06-30,36.8,28.5,32.7,59,5.6,952.6,22.71,49
2016-07-01,33.0,26.7,29.4,76,20.5,950.8,9.83,94
2016-07-02,33.1,26.4,28.5,80,11.7,950.6,13.32,99
2016-07-03,30.4,24.6,26.7,89,11.8,951.0,11.3,88
2016-07-04,33.4,25.1,28.2,82,16.2,950.8,17.59,90
2016-07-05,34.4,25.6,29.4,76,22.2,950.1,20.56,48
2016-07-06,34.0,27.7,30.0,67,21.1,950.8,19.67,79
2016-07-07,34.0,27.3,30.5,65,14.8,951.7,21.78,84
2016-07-08,34.7,27.0,30.1,68,17.8,951.3,20.03,54
2016-07-09,34.3,26.1,29.7,75,10.5,950.2,19.92,62
2016-07-10,34.7,26.0,30.0,73,12.1,950.0,18.54,77
2016-07-11,32.2,26.1,28.4,80,8.9,950.6,15.51,97
2016-07-12,31.7,25.5,28.3,80,9.4,951.6,14.74,98
2016-07-13,32.2,25.3,27.8,85,7.9,951.9,15.67,98
2016-07-14,31.7,25.2,27.6,85,13.3,952.1,13.14,98
2016-07-15,29.9,25.4,26.8,88,16.8,952.6,7.97,100
2016-07-16,26.6,24.9,25.4,93,17.5,953.1,4.01,100
2016-07-17,28.5,24.4,26.2,87,16.9,954.6,6.57,99
2016-07-18,31.8,25.0,28.1,75,23.3,955.1,19.4,60
2016-07-19,31.9,25.3,28.5,71,20.5,954.6,19.16,31
2016-07-20,33.2,25.6,29.1,69,19.5,954.4,24.37,36
2016-07-21,34.0,25.8,29.6,66,16.6,953.9,24.51,48
2016-07-22,33.3,25.3,29.3,66,16.6,953.1,24.3,19
2016-07-23,33.2,25.5,29.2,68,9.9,954.1,22.1,70
2016-07-24,33.2,25.5,28.6,77,10.5,955.5,18.31,71
2016-07-25,32.9,25.7,29.1,77,7.4,955.4,19.83,74
2016-07-26,33.8,25.9,28.7,81,13.6,955.6,17.2,99
2016-07-27,29.7,24.4,25.7,92,9.8,956.2,8.6,100
2016-07-28,29.0,24.2,25.7,89,6.9,955.3,8.29,100
2016-07-29,28.8,23.9,25.5,91,10.5,953.9,8.6,100
2016-07-30,28.5,23.9,25.7,91,10.8,953.8,9.7,100
2016-07-31,30.6,24.2,26.7,87,10.9,953.7,10.89,99
2016-08-01,32.6,24.6,27.5,83,12.4,952.0,16.95,97
2016-08-02,28.7,24.5,25.7,91,12.4,950.6,8.96,98
2016-08-03,30.9,24.0,26.8,85,13.8,950.7,16.83,95
2016-08-04,29.6,24.3,26.7,83,13.1,951.4,13.1,98
2016-08-05,31.0,24.0,27.1,85,12.6,952.2,16.57,93
2016-08-06,31.7,25.5,28.0,82,16.7,952.5,18.41,90
2016-08-07,30.0,25.0,27.1,85,13.1,952.7,14.42,84
2016-08-08,29.8,25.0,26.6,87,15.6,952.6,13.55,94
2016-08-09,29.7,24.4,26.5,87,13.5,951.0,14.3,89
2016-08-10,30.5,24.4,26.2,89,10.6,951.7,12.69,98
2016-08-11,27.7,23.7,24.9,94,14.2,954.1,4.93,100
2016-08-12,30.7,24.0,26.3,86,16.2,955.4,11.77,96
2016-08-13,30.6,24.5,27.1,84,14.5,954.9,14.8,99
2016-08-14,29.9,24.0,27.0,81,16.0,954.2,12.95,83
2016-08-15,31.3,23.8,27.3,73,17.9,953.5,22.96,58
2016-08-16,30.9,23.1,26.7,74,21.3,952.2,20.27,40
2016-08-17,29.7,22.5,26.3,76,16.7,952.6,13.52,93
2016-08-18,27.1,24.2,25.5,82,16.8,953.3,6.4,99
2016-08-19,30.2,23.9,26.4,85,13.0,952.8,14.43,99
2016-08-20,28.8,24.9,26.6,82,20.9,951.9,11.3,97
2016-08-21,26.3,23.4,24.9,83,18.6,952.3,7.38,97
2016-08-22,28.5,24.0,25.8,85,14.5,954.2,10.7,91
2016-08-23,30.5,23.8,26.4,85,17.3,955.0,17.22,55
2016-08-24,28.4,23.8,25.7,87,16.5,953.8,9.37,91
2016-08-25,29.2,24.1,26.2,80,15.6,956.5,15.61,78
2016-08-26,31.0,22.7,27.0,80,9.8,957.6,20.47,40
2016-08-27,30.8,23.9,26.6,85,13.7,958.2,16.56,70
2016-08-28,29.7,24.0,25.8,90,13.8,958.2,9.96,85
2016-08-29,29.5,23.8,25.9,89,9.8,956.3,10.13,99
2016-08-30,29.5,24.0,26.4,87,10.3,954.9,13.76,78
2016-08-31,30.3,23.7,26.5,86,13.6,955.1,13.82,82
2016-09-01,29.4,23.7,25.9,88,14.8,955.3,12.47,84
2016-09-02,30.6,23.3,26.7,81,20.0,955.2,19.0,42
2016-09-03,30.0,22.7,26.2,75,19.8,955.2,20.71,11
2016-09-04,30.2,22.0,25.8,73,18.7,957.1,22.11,7
2016-09-05,28.9,22.0,25.3,74,21.7,957.7,17.62,31
2016-09-06,28.9,22.8,25.6,74,22.0,958.3,17.65,27
2016-09-07,29.4,22.3,25.7,73,16.5,957.9,19.47,16
2016-09-08,30.0,22.2,26.0,72,13.2,958.8,18.91,22
2016-09-09,30.4,22.7,26.4,72,14.1,959.7,21.25,6
2016-09-10,30.8,22.6,26.5,70,15.5,959.0,20.76,26
2016-09-11,30.5,22.5,26.2,70,14.1,958.1,19.54,20
2016-09-12,30.7,21.8,26.2,70,13.9,958.2,21.05,9
2016-09-13,31.7,23.2,27.1,69,11.0,959.6,20.72,24
2016-09-14,32.1,22.8,27.3,72,10.4,959.7,20.15,14
2016-09-15,32.2,22.8,27.4,77,9.4,958.4,20.73,8
2016-09-16,32.7,23.0,28.5,68,10.4,957.6,20.72,7
2016-09-17,33.5,22.6,28.2,65,7.3,956.4,21.58,3
2016-09-18,32.5,23.0,28.0,67,7.9,957.3,20.82,8
2016-09-19,33.1,23.0,28.1,68,8.9,957.0,19.65,16
2016-09-20,33.7,24.2,28.6,66,12.3,956.2,20.9,18
2016-09-21,34.0,23.6,28.5,67,12.8,957.6,20.04,10
2016-09-22,32.8,23.6,28.0,74,11.2,959.5,20.92,10
2016-09-23,32.3,23.4,27.6,77,8.2,957.6,20.66,9
2016-09-24,32.2,23.7,27.6,73,7.9,956.3,20.04,16
2016-09-25,31.7,23.5,27.4,73,8.7,957.1,18.52,9
2016-09-26,32.8,23.5,27.9,67,8.0,958.5,19.38,8
2016-09-27,34.4,23.1,28.6,62,9.4,958.9,20.45,10
2016-09-28,35.0,24.0,29.1,56,15.1,957.9,20.14,10
2016-09-29,34.0,22.9,28.6,56,12.3,957.8,19.88,11
2016-09-30,32.7,22.4,27.7,71,9.1,957.9,19.32,12
2016-10-01,32.5,23.9,28.4,69,11.7,959.3,18.09,32
2016-10-02,32.2,25.2,27.9,78,10.8,960.9,15.9,94
2016-10-03,33.1,25.1,28.5,75,9.4,959.7,17.01,81
2016-10-04,33.7,25.3,28.6,73,10.0,958.0,18.29,61
2016-10-05,30.2,23.9,26.3,84,9.4,957.6,13.71,81
2016-10-06,30.0,23.8,26.4,80,8.4,959.2,12.5,83
2016-10-07,32.2,22.4,26.9,78,11.9,959.9,18.51,16
2016-10-08,32.5,22.7,27.2,70,11.1,959.6,18.23,26
2016-10-09,33.5,23.1,27.5,62,15.6,958.7,18.87,15
2016-10-10,32.1,22.7,27.2,61,13.7,959.0,18.64,18
2016-10-11,32.7,21.5,26.3,59,14.1,959.5,19.83,8
2016-10-12,32.5,21.1,26.0,54,15.8,959.4,20.35,6
2016-10-13,32.7,20.5,26.1,53,15.1,961.2,19.9,6
2016-10-14,32.9,20.1,26.2,48,17.5,962.0,19.84,7
2016-10-15,33.1,21.0,26.3,43,11.2,962.7,20.19,5
2016-10-16,32.4,19.9,25.9,45,12.3,963.5,17.56,22
2016-10-17,32.8,20.7,26.0,42,12.5,962.8,19.35,11
2016-10-18,33.1,17.6,24.8,41,14.0,961.6,20.15,0
2016-10-19,33.0,18.7,25.3,37,15.5,961.0,20.01,0
2016-10-20,32.2,19.6,25.6,38,13.9,960.1,19.93,0
2016-10-21,32.0,18.4,25.0,43,11.6,960.9,19.67,0
2016-10-22,32.4,18.5,25.3,44,12.4,962.0,19.42,3
2016-10-23,32.5,19.8,25.7,45,17.7,961.9,19.1,1
2016-10-24,31.9,20.1,25.8,46,18.2,961.3,17.96,11
2016-10-25,31.5,20.1,25.7,47,14.8,961.5,18.02,8
2016-10-26,32.3,20.7,25.8,45,15.0,963.4,17.29,12
2016-10-27,32.4,18.1,24.6,33,10.2,965.9,19.36,0
2016-10-28,31.5,16.1,23.8,35,9.4,964.3,19.24,0
2016-10-29,30.9,16.5,23.2,39,10.9,963.8,18.8,0
2016-10-30,30.6,16.7,23.9,39,9.7,965.6,18.68,5
2016-10-31,30.1,15.6,23.3,44,7.2,968.0,18.44,0
2016-11-01,30.0,16.5,22.6,49,8.9,967.3,18.31,0
2016-11-02,29.5,17.2,23.0,48,8.8,967.1,18.08,0
2016-11-03,29.2,16.3,22.4,53,8.6,967.2,18.0,0
2016-11-04,28.7,14.7,22.3,49,6.9,964.6,17.9,1
2016-11-05,30.5,14.9,22.1,47,13.4,962.0,17.81,0
2016-11-06,30.8,14.0,22.1,45,15.1,962.5,17.88,0
2016-11-07,29.6,16.7,22.3,40,15.2,964.4,18.1,0
2016-11-08,29.3,14.5,21.4,46,11.9,965.5,18.01,0
2016-11-09,30.3,14.1,21.4,39,13.0,965.9,18.07,0
2016-11-10,30.2,15.2,21.7,39,10.5,965.0,17.81,0
2016-11-11,29.4,14.4,21.4,41,11.5,964.4,17.6,0
2016-11-12,28.8,17.1,22.4,42,11.2,965.7,17.12,1
2016-11-13,28.5,15.7,21.5,44,10.7,967.1,16.95,2
2016-11-14,27.4,15.3,20.7,40,10.8,966.7,17.12,0
2016-11-15,26.7,13.8,19.7,46,9.3,966.4,17.08,5
2016-11-16,26.5,13.0,19.4,53,9.7,967.7,16.82,0
2016-11-17,27.0,12.2,19.2,51,10.0,968.0,16.93,0
2016-11-18,27.5,12.0,19.3,46,10.3,966.0,16.95,0
2016-11-19,27.8,12.1,19.6,44,9.8,963.6,16.87,0
2016-11-20,28.2,13.8,20.5,45,12.0,964.1,16.71,0
2016-11-21,28.1,13.8,20.5,51,11.8,964.7,16.5,0
2016-11-22,28.6,12.3,20.0,51,10.2,964.2,16.51,0
2016-11-23,27.9,13.0,19.8,48,10.2,964.1,16.49,0
2016-11-24,27.6,11.7,19.3,54,8.9,965.9,16.19,0
2016-11-25,28.3,14.2,20.3,41,14.8,965.7,16.02,0
2016-11-26,29.4,15.9,21.1,38,15.3,965.3,16.04,0
2016-11-27,29.1,15.0,20.9,45,12.5,965.6,15.92,0
2016-11-28,28.7,14.4,20.6,46,13.5,964.8,15.74,0
2016-11-29,28.5,12.8,20.5,47,7.9,965.5,15.74,0
2016-11-30,27.4,13.3,20.0,54,9.7,966.3,15.42,0
2016-12-01,26.4,13.9,19.9,63,10.6,966.9,15.19,0
2016-12-02,25.8,12.9,19.1,67,7.5,968.0,15.29,0
2016-12-03,25.0,11.4,18.4,60,7.0,969.5,15.7,0
2016-12-04,24.1,10.5,17.4,55,7.0,969.9,15.67,0
2016-12-05,25.2,9.2,17.0,56,7.8,967.8,15.54,0
2016-12-06,25.9,10.2,18.1,54,8.3,967.8,15.43,0
2016-12-07,26.0,10.7,18.1,61,6.7,967.2,15.36,0
2016-12-08,25.9,11.3,18.4,62,7.1,966.2,15.32,0
2016-12-09,26.1,14.0,19.2,58,10.9,964.4,15.04,0
2016-12-10,26.5,12.9,19.2,62,10.1,963.9,14.71,0
2016-12-11,26.6,13.3,19.3,60,9.4,964.0,14.84,0
2016-12-12,25.2,13.7,19.3,60,10.5,964.6,13.47,21
2016-12-13,24.0,13.7,18.8,64,10.6,965.3,10.29,43
2016-12-14,24.4,15.4,19.0,61,7.9,967.1,11.88,43
2016-12-15,24.3,12.0,17.7,57,11.3,967.1,15.02,2
2016-12-16,24.1,10.8,17.2,49,8.6,968.0,15.06,10
2016-12-17,23.7,10.1,16.9,62,7.5,967.4,14.63,52
2016-12-18,23.8,10.2,16.8,61,8.2,967.6,14.95,12
2016-12-19,24.6,9.0,16.3,53,9.8,967.7,15.26,0
2016-12-20,25.2,10.4,16.6,46,12.4,967.0,15.39,0
2016-12-21,26.2,10.6,17.3,50,13.4,967.0,15.5,0
2016-12-22,26.1,11.4,17.8,45,11.7,966.5,15.26,0
2016-12-23,26.0,10.2,17.7,49,10.3,964.3,15.12,0
2016-12-24,25.9,10.0,17.6,54,10.6,961.3,15.0,0
2016-12-25,23.1,12.1,16.6,53,19.9,964.2,15.49,0
2016-12-26,23.2,11.1,16.1,66,13.3,967.2,15.13,0
2016-12-27,23.8,8.5,16.2,56,8.4,967.2,15.32,0
2016-12-28,24.9,8.8,16.8,57,8.7,966.0,15.15,0
2016-12-29,25.6,12.1,18.4,54,10.4,966.2,14.91,29
2016-12-30,24.3,10.6,17.0,71,11.3,966.2,15.02,10
2016-12-31,23.4,11.6,16.8,77,11.2,965.2,14.85,1
2017-01-01,23.0,11.6,16.5,76,11.3,965.4,14.62,5
2017-01-02,22.5,11.7,16.4,75,11.5,967.8,14.9,5
2017-01-03,22.0,10.6,15.7,78,9.8,968.0,14.96,1
2017-01-04,22.3,11.1,16.4,76,11.0,965.9,15.13,3
2017-01-05,23.5,10.4,16.9,72,12.1,964.4,15.27,0
2017-01-06,23.2,10.3,16.7,68,14.7,961.8,14.16,22
2017-01-07,21.4,12.4,16.7,59,15.3,960.9,14.84,36
2017-01-08,18.1,12.2,15.1,70,18.5,963.5,8.1,54
2017-01-09,19.6,9.7,14.0,62,14.5,964.5,14.28,16
2017-01-10,17.9,8.1,12.3,51,12.6,965.7,16.28,1
2017-01-11,16.7,5.0,10.6,45,11.3,966.0,16.35,0
2017-01-12,17.0,4.4,10.5,52,9.1,965.5,16.48,0
2017-01-13,18.3,5.2,11.0,55,9.0,965.9,16.39,0
2017-01-14,18.6,5.6,11.6,55,13.9,967.0,15.6,20
2017-01-15,20.8,8.3,13.8,59,11.5,967.0,15.26,16
2017-01-16,20.6,9.7,14.2,54,18.7,966.2,16.35,1
2017-01-17,18.3,5.7,11.5,62,11.4,967.2,16.53,0
2017-01-18,19.6,6.8,12.4,66,10.4,969.8,16.46,7
2017-01-19,21.1,8.2,13.9,55,15.6,971.8,16.66,16
2017-01-20,21.4,8.5,14.4,48,17.1,971.0,15.66,61
2017-01-21,21.6,10.0,15.0,57,8.4,969.3,11.73,73
2017-01-22,23.5,12.6,16.8,61,12.7,970.5,14.7,26
2017-01-23,25.1,12.0,17.8,68,10.1,969.3,16.29,2
2017-01-24,26.7,13.6,19.4,75,13.5,967.9,16.09,13
2017-01-25,25.2,16.4,19.4,77,20.7,967.2,11.34,61
2017-01-26,18.5,13.7,16.1,87,15.5,966.5,7.47,68
2017-01-27,19.0,10.0,13.7,75,19.2,967.6,16.25,14
2017-01-28,20.3,8.2,13.5,74,10.7,968.8,17.51,6
2017-01-29,22.5,10.0,15.2,73,9.3,967.0,17.51,35
2017-01-30,23.3,9.8,16.2,74,9.7,965.3,17.77,3
2017-01-31,24.3,11.0,17.3,73,12.2,964.8,17.44,3
2017-02-01,22.8,12.4,17.1,74,12.3,966.4,16.79,8
2017-02-02,23.7,11.7,16.9,74,10.8,968.4,17.82,40
2017-02-03,24.7,11.2,17.4,74,9.8,967.3,17.22,87
2017-02-04,26.5,13.7,19.4,71,19.7,963.6,14.76,83
2017-02-05,24.8,14.0,19.2,64,17.6,963.2,15.92,16
2017-02-06,22.2,12.0,16.4,41,17.5,965.8,19.12,10
2017-02-07,22.2,9.7,15.2,44,11.6,965.9,18.88,82
2017-02-08,23.3,9.3,16.0,53,10.5,964.6,18.46,62
2017-02-09,22.4,10.9,16.0,53,13.4,965.6,18.94,28
2017-02-10,22.4,9.8,15.2,49,10.8,965.8,19.52,0
2017-02-11,22.6,9.4,15.5,48,10.3,965.7,19.54,1
2017-02-12,22.6,10.6,16.0,57,13.1,968.7,19.27,0
2017-02-13,24.8,12.2,17.2,51,13.2,971.0,19.78,4
2017-02-14,26.0,9.8,17.5,45,8.7,971.6,20.03,7
2017-02-15,27.9,11.4,19.2,41,9.5,970.8,19.43,5
2017-02-16,29.2,13.9,20.8,41,11.6,969.1,17.67,42
2017-02-17,30.5,14.2,21.9,43,10.2,968.1,18.26,83
2017-02-18,30.6,15.5,22.3,46,9.8,968.0,19.66,16
2017-02-19,31.8,17.2,24.0,41,18.0,965.3,19.65,28
2017-02-20,30.2,18.5,23.6,35,26.4,959.1,19.96,5
2017-02-21,25.8,14.3,19.3,27,18.4,958.9,21.18,0
2017-02-22,26.9,12.4,18.8,25,9.7,962.2,21.35,0
2017-02-23,26.6,12.7,19.0,32,15.6,965.5,21.38,0
2017-02-24,27.0,12.7,19.1,25,17.3,967.5,21.53,0
2017-02-25,28.3,13.6,20.6,27,16.5,966.0,21.02,0
2017-02-26,27.8,14.2,20.6,30,15.5,963.9,21.61,0
2017-02-27,28.7,13.4,20.7,34,12.0,964.7,21.09,0
2017-02-28,30.8,14.6,22.6,41,11.9,964.6,20.91,22
2017-03-01,30.2,18.4,23.3,37,16.6,963.5,18.03,25
2017-03-02,28.2,18.4,22.1,49,19.0,962.8,18.65,24
2017-03-03,27.8,16.3,21.1,42,15.7,961.6,19.8,30
2017-03-04,27.2,15.0,20.4,30,16.1,961.1,22.18,0
2017-03-05,27.9,13.2,20.2,29,14.7,961.9,22.46,1
2017-03-06,28.0,13.2,20.5,35,10.2,961.6,22.37,12
